transaction_id,user_id,transaction_amount,transaction_time,transaction_type,location,device_id,ip_address,is_mobile,is_fraud
2212,965,539.89,2022-04-18 07:00:00,transfer,Ahmedabad,device_965,192.168.0.965,1,0
2213,973,2922.7,2022-10-11 18:00:00,transfer,Ahmedabad,device_973,192.168.0.973,0,0
2214,593,572.07,2022-06-08 01:00:00,deposit,Mumbai,device_593,192.168.0.862,0,1
2215,114,609.49,2022-11-22 18:00:00,withdrawal,Bangalore,device_114,192.168.0.114,0,0
2216,40,479.34,2022-01-14 08:00:00,withdrawal,Kanpur,device_442,192.168.0.40,0,0
2217,301,1480.63,2022-05-02 06:00:00,withdrawal,Pune,device_404,192.168.0.822,1,1
2218,224,2985.62,2022-08-03 03:00:00,transfer,Indore,device_224,192.168.0.747,1,1
2219,318,1466.24,2022-09-29 23:00:00,payment,Indore,device_318,192.168.0.318,1,0
2220,349,4070.28,2022-01-25 21:00:00,withdrawal,Kolkata,device_349,192.168.0.349,1,0
2221,115,3107.38,2022-11-18 22:00:00,payment,Delhi,device_115,192.168.0.115,1,0
2222,698,998.55,2022-10-21 02:00:00,deposit,Jaipur,device_163,192.168.0.209,0,1
2223,323,10827.94,2022-06-18 20:00:00,withdrawal,Ghaziabad,device_323,192.168.0.323,1,0
2224,568,3813.69,2022-04-13 12:00:00,withdrawal,Surat,device_568,192.168.0.568,1,0
2225,40,5117.85,2022-12-20 14:00:00,withdrawal,Bangalore,device_26,192.168.0.135,0,1
2226,866,4210.95,2022-02-09 05:00:00,withdrawal,Nagpur,device_866,192.168.0.866,1,0
2227,40,436.46,2022-08-23 17:00:00,deposit,Kanpur,device_40,192.168.0.40,0,0
2228,859,11436.93,2022-11-16 22:00:00,transfer,Nagpur,device_676,192.168.0.859,1,1
2229,973,710.1,2022-03-30 03:00:00,deposit,Ahmedabad,device_973,192.168.0.973,1,1
2230,749,3614.76,2022-04-10 02:00:00,transfer,Kolkata,device_749,192.168.0.126,0,1
2231,289,19229.75,2022-05-24 01:00:00,transfer,Bhopal,device_918,192.168.0.289,1,1
2232,262,693.53,2022-03-23 06:00:00,payment,Hyderabad,device_262,192.168.0.262,1,0
2233,216,724.64,2022-03-18 12:00:00,payment,Pimpri-Chinchwad,device_216,192.168.0.216,1,0
2234,147,2686.34,2022-02-28 21:00:00,payment,Thane,device_79,192.168.0.431,0,1
2235,336,900.34,2022-08-17 06:00:00,transfer,Lucknow,device_336,192.168.0.336,1,0
2236,168,398.7,2022-04-01 14:00:00,transfer,Thane,device_168,192.168.0.168,1,0
2237,92,5334.59,2022-12-20 11:00:00,withdrawal,Pimpri-Chinchwad,device_92,192.168.0.92,1,0
2238,353,330.59,2022-01-01 06:00:00,payment,Jaipur,device_357,192.168.0.353,1,0
2239,571,1516.12,2022-09-26 12:00:00,withdrawal,Chennai,device_571,192.168.0.571,1,0
2240,571,2554.43,2022-10-13 04:00:00,withdrawal,Chennai,device_571,192.168.0.571,1,0
2241,816,525.41,2022-07-16 15:00:00,withdrawal,Bangalore,device_816,192.168.0.816,0,0
2242,681,255.65,2022-10-01 02:00:00,deposit,Ghaziabad,device_681,192.168.0.681,0,0
2243,781,2757.25,2022-03-19 15:00:00,deposit,Surat,device_781,192.168.0.781,0,1
2244,363,738.19,2022-05-21 04:00:00,payment,Delhi,device_363,192.168.0.363,0,0
2245,557,2748.65,2022-10-15 23:00:00,withdrawal,Jaipur,device_557,192.168.0.557,1,0
2246,345,945.91,2022-03-12 19:00:00,payment,Lucknow,device_345,192.168.0.345,1,0
2247,693,1099.38,2022-02-19 08:00:00,deposit,Patna,device_693,192.168.0.693,1,0
2248,170,269.01,2022-03-21 10:00:00,transfer,Visakhapatnam,device_170,192.168.0.170,0,0
2249,356,903.42,2022-08-23 06:00:00,transfer,Pune,device_106,192.168.0.356,1,0
2250,191,4612.28,2022-10-14 18:00:00,transfer,Ahmedabad,device_191,192.168.0.191,1,0
2251,667,3282.09,2022-11-03 09:00:00,deposit,Bhopal,device_667,192.168.0.667,1,0
2252,422,663.14,2022-06-04 18:00:00,transfer,Ahmedabad,device_422,192.168.0.422,1,0
2253,700,2515.33,2022-03-01 00:00:00,deposit,Patna,device_700,192.168.0.700,1,0
2254,7,953.27,2022-02-02 03:00:00,transfer,Kolkata,device_7,192.168.0.7,1,0
2255,133,8137.2,2022-05-07 04:00:00,transfer,Delhi,device_261,192.168.0.302,0,1
2256,747,3660.88,2022-08-09 01:00:00,deposit,Visakhapatnam,device_31,192.168.0.747,0,1
2257,557,1869.4,2022-07-19 08:00:00,transfer,Indore,device_367,192.168.0.221,1,1
2258,826,396.38,2022-05-06 01:00:00,withdrawal,Visakhapatnam,device_826,192.168.0.826,0,0
2259,761,8324.3,2022-02-10 22:00:00,payment,Visakhapatnam,device_12,192.168.0.219,0,1
2260,31,77.75,2022-10-02 18:00:00,payment,Surat,device_31,192.168.0.31,0,0
2261,535,3179.3,2022-10-24 05:00:00,withdrawal,Delhi,device_535,192.168.0.535,1,0
2262,426,862.34,2022-03-26 11:00:00,deposit,Nagpur,device_426,192.168.0.426,0,0
2263,394,2585.12,2022-03-30 05:00:00,transfer,Bangalore,device_663,192.168.0.776,1,1
2264,672,13342.75,2022-02-11 15:00:00,transfer,Surat,device_672,192.168.0.672,1,1
2265,363,308.96,2022-04-30 04:00:00,transfer,Bangalore,device_433,192.168.0.363,1,1
2266,437,1740.85,2022-10-06 00:00:00,transfer,Kolkata,device_437,192.168.0.437,1,0
2267,670,5657.24,2022-02-02 06:00:00,payment,Mumbai,device_670,192.168.0.670,1,0
2268,551,1246.62,2022-10-03 05:00:00,payment,Ghaziabad,device_935,192.168.0.135,1,1
2269,927,3119.69,2022-06-02 23:00:00,transfer,Patna,device_927,192.168.0.541,1,1
2270,82,1724.19,2022-03-31 21:00:00,transfer,Ahmedabad,device_82,192.168.0.82,1,0
2271,356,1021.76,2022-04-14 02:00:00,transfer,Pune,device_742,192.168.0.325,1,1
2272,258,1402.58,2022-01-12 17:00:00,transfer,Thane,device_258,192.168.0.258,0,0
2273,718,72215.31,2022-06-09 23:00:00,payment,Delhi,device_714,192.168.0.506,1,1
2274,589,6816.98,2022-07-15 00:00:00,transfer,Chennai,device_962,192.168.0.30,1,1
2275,989,1471.54,2022-11-03 17:00:00,withdrawal,Nagpur,device_989,192.168.0.989,0,0
2276,524,329.03,2022-09-19 11:00:00,payment,Patna,device_524,192.168.0.524,1,0
2277,295,18577.94,2022-04-01 12:00:00,transfer,Nagpur,device_552,192.168.0.958,1,1
2278,962,321.98,2022-07-16 08:00:00,withdrawal,Delhi,device_804,192.168.0.962,1,1
2279,224,4738.01,2022-03-10 23:00:00,transfer,Patna,device_272,192.168.0.629,0,1
2280,525,12280.77,2022-08-08 03:00:00,transfer,Patna,device_175,192.168.0.599,1,1
2281,46,403.49,2022-08-02 19:00:00,transfer,Chennai,device_153,192.168.0.911,1,1
2282,667,146.31,2022-05-26 05:00:00,payment,Lucknow,device_667,192.168.0.667,0,0
2283,113,1121.62,2022-08-21 05:00:00,deposit,Visakhapatnam,device_593,192.168.0.503,0,1
2284,233,4328.15,2022-08-22 23:00:00,payment,Kanpur,device_233,192.168.0.233,0,0
2285,17,2600.61,2022-08-02 17:00:00,transfer,Bhopal,device_730,192.168.0.17,0,1
2286,360,2687.97,2022-03-02 07:00:00,transfer,Bhopal,device_360,192.168.0.360,1,0
2287,223,2287.51,2022-12-29 14:00:00,deposit,Kolkata,device_223,192.168.0.223,0,0
2288,866,208.39,2022-03-19 01:00:00,withdrawal,Delhi,device_866,192.168.0.866,1,0
2289,700,3329.5,2022-04-05 03:00:00,transfer,Nagpur,device_700,192.168.0.700,1,1
2290,448,873.03,2022-11-26 17:00:00,withdrawal,Patna,device_448,192.168.0.448,0,0
2291,856,1828.13,2022-08-04 13:00:00,transfer,Patna,device_856,192.168.0.856,1,0
2292,365,1377.07,2022-08-01 11:00:00,payment,Patna,device_365,192.168.0.365,1,0
2293,675,1026.93,2022-10-31 16:00:00,payment,Pune,device_675,192.168.0.675,0,0
2294,326,15752.44,2022-07-19 04:00:00,deposit,Visakhapatnam,device_411,192.168.0.326,1,1
2295,467,15527.45,2022-12-18 00:00:00,deposit,Hyderabad,device_976,192.168.0.665,1,1
2296,414,1154.92,2022-01-31 05:00:00,transfer,Nagpur,device_110,192.168.0.247,1,1
2297,455,700.28,2022-10-17 21:00:00,deposit,Jaipur,device_455,192.168.0.455,0,0
2298,586,5073.26,2022-12-09 22:00:00,payment,Visakhapatnam,device_272,192.168.0.586,1,1
2299,233,5348.65,2022-05-15 04:00:00,transfer,Nagpur,device_155,192.168.0.443,1,1
2300,224,8524.69,2022-03-24 00:00:00,transfer,Delhi,device_380,192.168.0.224,1,1
2301,994,7137.56,2022-02-16 10:00:00,withdrawal,Indore,device_994,192.168.0.994,1,1
2302,831,1989.31,2022-07-25 17:00:00,withdrawal,Ahmedabad,device_831,192.168.0.831,0,0
2303,412,10027.94,2022-03-18 03:00:00,deposit,Kolkata,device_663,192.168.0.114,1,1
2304,572,826.38,2022-09-16 11:00:00,withdrawal,Chennai,device_572,192.168.0.572,1,0
2305,335,3507.95,2022-04-02 23:00:00,transfer,Bangalore,device_283,192.168.0.637,1,1
2306,222,19829.22,2022-04-10 06:00:00,transfer,Patna,device_104,192.168.0.845,1,1
2307,37,2991.83,2022-07-14 04:00:00,transfer,Lucknow,device_177,192.168.0.357,1,1
2308,989,2297.95,2022-07-11 15:00:00,payment,Nagpur,device_989,192.168.0.989,1,0
2309,278,2308.54,2022-03-09 02:00:00,transfer,Visakhapatnam,device_278,192.168.0.639,1,1
2310,196,6868.03,2022-08-30 02:00:00,transfer,Lucknow,device_706,192.168.0.324,0,1
2311,916,7384.0,2022-03-31 23:00:00,payment,Pune,device_916,192.168.0.146,0,1
2312,864,2098.47,2022-12-11 05:00:00,deposit,Bhopal,device_864,192.168.0.864,1,0
2313,484,5379.17,2022-01-10 07:00:00,withdrawal,Bangalore,device_484,192.168.0.484,0,0
2314,242,1809.39,2022-09-21 06:00:00,transfer,Hyderabad,device_487,192.168.0.502,1,1
2315,324,5705.76,2022-09-25 22:00:00,transfer,Thane,device_324,192.168.0.582,1,1
2316,731,9531.15,2022-11-16 18:00:00,transfer,Surat,device_538,192.168.0.775,1,1
2317,192,2132.45,2022-04-28 01:00:00,deposit,Bangalore,device_192,192.168.0.192,1,0
2318,17,3606.65,2022-09-07 13:00:00,deposit,Indore,device_361,192.168.0.265,1,1
2319,524,7220.54,2022-02-28 06:00:00,transfer,Jaipur,device_14,192.168.0.309,1,1
2320,918,4822.62,2022-07-14 05:00:00,withdrawal,Visakhapatnam,device_878,192.168.0.864,1,1
2321,401,10300.84,2022-02-19 13:00:00,transfer,Kolkata,device_533,192.168.0.22,0,1
2322,906,4542.39,2022-10-23 02:00:00,transfer,Pimpri-Chinchwad,device_226,192.168.0.146,0,1
2323,886,4610.26,2022-04-07 23:00:00,transfer,Mumbai,device_759,192.168.0.442,1,1
2324,705,1438.01,2022-05-07 15:00:00,withdrawal,Visakhapatnam,device_705,192.168.0.705,1,0
2325,22,665.71,2022-09-03 08:00:00,withdrawal,Kolkata,device_900,192.168.0.22,1,0
2326,474,513.26,2022-03-28 14:00:00,payment,Nagpur,device_474,192.168.0.899,0,0
2327,120,291.1,2022-03-18 05:00:00,transfer,Ghaziabad,device_120,192.168.0.120,0,0
2328,210,958.24,2022-07-23 15:00:00,payment,Jaipur,device_210,192.168.0.210,1,0
2329,306,2356.81,2022-05-26 00:00:00,transfer,Lucknow,device_306,192.168.0.720,1,1
2330,270,815.37,2022-05-29 08:00:00,transfer,Visakhapatnam,device_270,192.168.0.270,1,0
2331,704,3783.07,2022-04-21 17:00:00,transfer,Ghaziabad,device_813,192.168.0.704,1,0
2332,687,3771.92,2022-05-09 20:00:00,payment,Patna,device_687,192.168.0.151,1,1
2333,285,3857.46,2022-09-10 06:00:00,payment,Bhopal,device_285,192.168.0.640,1,0
2334,716,1612.37,2022-06-15 12:00:00,payment,Ahmedabad,device_716,192.168.0.716,1,0
2335,676,827.5,2022-10-24 12:00:00,payment,Bangalore,device_676,192.168.0.676,1,0
2336,763,1772.17,2022-05-17 05:00:00,transfer,Ghaziabad,device_763,192.168.0.6,1,1
2337,227,979.05,2022-10-06 05:00:00,withdrawal,Patna,device_227,192.168.0.227,1,0
2338,948,733.73,2022-11-30 16:00:00,transfer,Pune,device_948,192.168.0.948,1,0
2339,381,3583.95,2022-01-11 06:00:00,withdrawal,Visakhapatnam,device_381,192.168.0.381,0,0
2340,460,35200.47,2022-03-12 22:00:00,withdrawal,Visakhapatnam,device_460,192.168.0.752,1,1
2341,7,3075.55,2022-06-08 12:00:00,transfer,Kolkata,device_7,192.168.0.7,0,0
2342,29,522.86,2022-08-04 20:00:00,payment,Hyderabad,device_29,192.168.0.29,1,0
2343,907,5191.84,2022-01-26 03:00:00,transfer,Patna,device_992,192.168.0.916,0,1
2344,33,3917.45,2022-10-13 20:00:00,transfer,Surat,device_179,192.168.0.697,1,1
2345,646,608.3,2022-06-11 02:00:00,transfer,Delhi,device_646,192.168.0.646,1,0
2346,879,1001.28,2022-04-12 18:00:00,payment,Delhi,device_879,192.168.0.879,1,0
2347,79,4305.65,2022-03-10 04:00:00,transfer,Nagpur,device_306,192.168.0.645,1,1
2348,928,6882.18,2022-05-13 11:00:00,transfer,Surat,device_928,192.168.0.928,0,0
2349,947,6828.82,2022-07-08 02:00:00,transfer,Chennai,device_947,192.168.0.321,0,1
2350,459,11225.05,2022-07-30 00:00:00,payment,Kanpur,device_438,192.168.0.986,0,1
2351,570,14022.29,2022-08-31 11:00:00,transfer,Mumbai,device_28,192.168.0.432,1,1
2352,983,10459.2,2022-06-15 07:00:00,withdrawal,Thane,device_983,192.168.0.806,1,1
2353,538,4293.53,2022-03-02 14:00:00,deposit,Kolkata,device_538,192.168.0.538,0,0
2354,482,3389.43,2022-12-28 03:00:00,transfer,Pimpri-Chinchwad,device_55,192.168.0.403,1,1
2355,430,2862.73,2022-10-06 05:00:00,deposit,Jaipur,device_430,192.168.0.430,1,0
2356,738,34958.71,2022-04-23 21:00:00,transfer,Visakhapatnam,device_56,192.168.0.738,0,1
2357,285,2390.07,2022-01-30 17:00:00,deposit,Kolkata,device_100,192.168.0.581,0,1
2358,516,3499.12,2022-11-19 04:00:00,withdrawal,Surat,device_125,192.168.0.692,1,1
2359,977,724.27,2022-06-10 15:00:00,withdrawal,Chennai,device_977,192.168.0.977,0,0
2360,99,9466.87,2022-08-22 19:00:00,payment,Jaipur,device_99,192.168.0.141,1,0
2361,397,378.61,2022-12-05 21:00:00,transfer,Kanpur,device_397,192.168.0.397,0,0
2362,489,1224.54,2022-06-19 00:00:00,deposit,Lucknow,device_489,192.168.0.7,1,0
2363,39,8039.67,2022-11-14 20:00:00,transfer,Ahmedabad,device_39,192.168.0.39,0,1
2364,271,2837.65,2022-07-05 04:00:00,transfer,Kolkata,device_254,192.168.0.487,1,1
2365,887,406.89,2022-02-26 17:00:00,transfer,Indore,device_887,192.168.0.887,0,0
2366,797,2164.99,2022-08-28 04:00:00,transfer,Surat,device_189,192.168.0.863,1,1
2367,157,3825.94,2022-09-14 08:00:00,payment,Jaipur,device_699,192.168.0.675,0,1
2368,75,2879.28,2022-12-24 10:00:00,transfer,Patna,device_75,192.168.0.75,1,1
2369,884,20812.17,2022-07-20 04:00:00,payment,Lucknow,device_247,192.168.0.884,0,1
2370,800,648.07,2022-11-21 12:00:00,withdrawal,Kolkata,device_800,192.168.0.800,0,0
2371,130,641.72,2022-11-11 17:00:00,payment,Kolkata,device_130,192.168.0.506,1,0
2372,687,7291.58,2022-10-29 05:00:00,transfer,Jaipur,device_716,192.168.0.476,0,1
2373,974,6570.53,2022-04-16 00:00:00,deposit,Indore,device_974,192.168.0.124,0,1
2374,84,202.92,2022-10-17 00:00:00,deposit,Mumbai,device_35,192.168.0.916,0,1
2375,22,2060.71,2022-04-11 11:00:00,transfer,Indore,device_22,192.168.0.987,0,1
2376,459,661.59,2022-04-07 20:00:00,withdrawal,Bhopal,device_459,192.168.0.459,0,0
2377,539,398.88,2022-06-02 18:00:00,payment,Indore,device_539,192.168.0.539,1,0
2378,707,2870.99,2022-01-29 07:00:00,payment,Indore,device_707,192.168.0.707,0,0
2379,849,245.72,2022-06-02 11:00:00,deposit,Hyderabad,device_849,192.168.0.849,0,0
2380,382,3136.96,2022-03-14 05:00:00,withdrawal,Delhi,device_382,192.168.0.382,1,0
2381,748,592.6,2022-09-11 23:00:00,payment,Hyderabad,device_782,192.168.0.947,1,1
2382,440,5329.24,2022-01-04 03:00:00,deposit,Thane,device_485,192.168.0.185,0,1
2383,604,23485.46,2022-08-25 04:00:00,withdrawal,Visakhapatnam,device_539,192.168.0.716,1,1
2384,989,2711.48,2022-02-07 12:00:00,deposit,Ghaziabad,device_633,192.168.0.70,1,1
2385,21,5031.21,2022-01-20 22:00:00,payment,Pune,device_164,192.168.0.683,1,1
2386,303,3064.58,2022-04-23 01:00:00,payment,Ghaziabad,device_303,192.168.0.303,1,0
2387,976,13351.23,2022-01-23 03:00:00,transfer,Jaipur,device_976,192.168.0.746,1,1
2388,869,6649.88,2022-05-16 06:00:00,deposit,Patna,device_64,192.168.0.118,0,1
2389,955,914.23,2022-09-05 14:00:00,deposit,Pune,device_955,192.168.0.955,0,0
2390,84,904.94,2022-10-28 01:00:00,withdrawal,Delhi,device_84,192.168.0.84,1,0
2391,774,1224.04,2022-04-07 11:00:00,transfer,Hyderabad,device_774,192.168.0.137,1,1
2392,659,393.53,2022-02-02 12:00:00,withdrawal,Ghaziabad,device_659,192.168.0.659,0,0
2393,953,1136.87,2022-05-15 19:00:00,transfer,Indore,device_953,192.168.0.953,0,0
2394,453,6460.64,2022-09-12 02:00:00,transfer,Patna,device_830,192.168.0.89,1,1
2395,387,14339.61,2022-10-05 04:00:00,withdrawal,Patna,device_387,192.168.0.387,1,0
2396,507,10729.36,2022-05-13 19:00:00,payment,Hyderabad,device_369,192.168.0.583,1,1
2397,257,773.63,2022-08-26 16:00:00,deposit,Thane,device_257,192.168.0.257,1,0
2398,570,1826.94,2022-01-15 19:00:00,withdrawal,Bangalore,device_570,192.168.0.570,0,0
2399,892,187.94,2022-10-04 18:00:00,payment,Visakhapatnam,device_892,192.168.0.892,0,0
2400,934,5347.91,2022-05-06 01:00:00,withdrawal,Nagpur,device_922,192.168.0.142,0,1
2401,527,2174.83,2022-12-11 06:00:00,withdrawal,Chennai,device_527,192.168.0.527,1,0
2402,162,9830.61,2022-01-17 03:00:00,transfer,Ghaziabad,device_162,192.168.0.307,1,1
2403,957,1026.34,2022-11-08 22:00:00,withdrawal,Visakhapatnam,device_957,192.168.0.957,1,0
2404,163,1938.8,2022-02-19 11:00:00,payment,Delhi,device_163,192.168.0.163,0,0
2405,832,3756.34,2022-05-15 01:00:00,withdrawal,Jaipur,device_367,192.168.0.832,1,1
2406,793,1628.98,2022-04-28 06:00:00,withdrawal,Jaipur,device_77,192.168.0.793,1,0
2407,792,427.75,2022-11-02 20:00:00,payment,Chennai,device_792,192.168.0.792,1,0
2408,524,1589.42,2022-03-01 22:00:00,deposit,Delhi,device_915,192.168.0.524,1,1
2409,786,17389.86,2022-05-05 22:00:00,payment,Lucknow,device_34,192.168.0.268,1,1
2410,271,4083.47,2022-04-26 04:00:00,deposit,Delhi,device_271,192.168.0.753,1,1
2411,492,1706.49,2022-06-22 15:00:00,withdrawal,Pimpri-Chinchwad,device_492,192.168.0.492,0,0
2412,208,2242.27,2022-07-06 03:00:00,withdrawal,Bhopal,device_826,192.168.0.928,1,1
2413,539,355.54,2022-03-29 04:00:00,deposit,Indore,device_539,192.168.0.539,1,0
2414,584,2850.39,2022-07-22 00:00:00,transfer,Kolkata,device_614,192.168.0.953,0,1
2415,60,7516.61,2022-12-27 02:00:00,withdrawal,Bangalore,device_971,192.168.0.60,1,1
2416,430,139.37,2022-11-07 14:00:00,transfer,Jaipur,device_430,192.168.0.430,0,0
2417,985,6046.83,2022-11-16 22:00:00,transfer,Nagpur,device_311,192.168.0.898,1,1
2418,657,2166.84,2022-07-01 03:00:00,deposit,Mumbai,device_657,192.168.0.657,0,0
2419,605,2034.17,2022-12-18 23:00:00,deposit,Pune,device_882,192.168.0.702,1,1
2420,309,6256.85,2022-06-17 04:00:00,transfer,Pimpri-Chinchwad,device_398,192.168.0.714,1,1
2421,520,5788.74,2022-06-30 05:00:00,deposit,Patna,device_564,192.168.0.520,0,1
2422,591,460.88,2022-10-27 08:00:00,withdrawal,Nagpur,device_591,192.168.0.377,1,0
2423,27,4241.64,2022-05-10 04:00:00,payment,Kanpur,device_61,192.168.0.96,1,1
2424,686,4845.96,2022-05-29 03:00:00,transfer,Ahmedabad,device_772,192.168.0.814,1,1
2425,562,459.02,2022-11-02 16:00:00,withdrawal,Indore,device_562,192.168.0.562,1,0
2426,199,3470.04,2022-07-28 17:00:00,deposit,Jaipur,device_79,192.168.0.199,0,1
2427,387,1071.24,2022-04-21 19:00:00,deposit,Patna,device_387,192.168.0.387,1,0
2428,349,1461.16,2022-05-17 08:00:00,payment,Kolkata,device_349,192.168.0.133,1,0
2429,960,7256.21,2022-12-21 18:00:00,withdrawal,Indore,device_960,192.168.0.960,0,0
2430,940,1866.43,2022-07-30 10:00:00,transfer,Kolkata,device_557,192.168.0.723,1,1
2431,693,19024.78,2022-05-26 23:00:00,transfer,Kanpur,device_881,192.168.0.732,1,1
2432,536,446.98,2022-03-25 10:00:00,payment,Visakhapatnam,device_536,192.168.0.536,1,0
2433,828,4902.48,2022-01-30 23:00:00,deposit,Ahmedabad,device_274,192.168.0.555,1,1
2434,378,2749.53,2022-03-06 17:00:00,transfer,Kolkata,device_378,192.168.0.378,0,0
2435,899,7634.17,2022-01-24 18:00:00,deposit,Bhopal,device_209,192.168.0.862,1,1
2436,916,104.1,2022-07-30 00:00:00,transfer,Jaipur,device_916,192.168.0.916,1,0
2437,558,3247.4,2022-08-10 11:00:00,transfer,Bhopal,device_558,192.168.0.558,0,0
2438,527,1515.22,2022-03-31 12:00:00,withdrawal,Chennai,device_527,192.168.0.527,1,0
2439,153,2818.08,2022-04-16 00:00:00,transfer,Kolkata,device_153,192.168.0.278,1,1
2440,734,962.14,2022-06-21 07:00:00,deposit,Visakhapatnam,device_734,192.168.0.734,0,0
2441,206,7534.75,2022-08-18 23:00:00,deposit,Surat,device_626,192.168.0.20,1,1
2442,455,8831.5,2022-03-18 05:00:00,deposit,Patna,device_230,192.168.0.189,1,1
2443,273,8514.88,2022-03-09 02:00:00,deposit,Pimpri-Chinchwad,device_273,192.168.0.556,1,1
2444,894,536.42,2022-12-19 12:00:00,withdrawal,Indore,device_894,192.168.0.894,1,0
2445,236,1083.28,2022-04-02 00:00:00,withdrawal,Pune,device_236,192.168.0.236,0,0
2446,852,471.93,2022-03-29 12:00:00,transfer,Visakhapatnam,device_852,192.168.0.852,1,0
2447,740,10575.36,2022-02-19 07:00:00,deposit,Patna,device_637,192.168.0.438,1,1
2448,521,3850.31,2022-04-13 04:00:00,deposit,Delhi,device_568,192.168.0.740,1,1
2449,678,7604.29,2022-02-15 17:00:00,transfer,Surat,device_962,192.168.0.435,1,1
2450,944,655.93,2022-06-28 03:00:00,transfer,Visakhapatnam,device_944,192.168.0.944,1,0
2451,956,5354.47,2022-09-24 22:00:00,payment,Jaipur,device_764,192.168.0.244,0,1
2452,831,4057.2,2022-09-25 23:00:00,transfer,Ahmedabad,device_831,192.168.0.975,1,1
2453,726,325.78,2022-11-16 00:00:00,transfer,Thane,device_791,192.168.0.726,1,0
2454,501,14630.46,2022-01-08 22:00:00,withdrawal,Patna,device_501,192.168.0.276,0,1
2455,117,9590.26,2022-09-22 06:00:00,transfer,Mumbai,device_117,192.168.0.330,1,1
2456,386,1381.38,2022-03-19 05:00:00,transfer,Pune,device_18,192.168.0.479,1,1
2457,344,2165.81,2022-08-28 02:00:00,transfer,Visakhapatnam,device_655,192.168.0.224,1,1
2458,584,2711.79,2022-09-15 05:00:00,deposit,Ghaziabad,device_284,192.168.0.565,1,1
2459,395,4093.02,2022-07-15 22:00:00,transfer,Ahmedabad,device_395,192.168.0.395,0,0
2460,64,2610.07,2022-11-26 05:00:00,transfer,Jaipur,device_64,192.168.0.64,1,0
2461,717,6103.22,2022-05-11 02:00:00,transfer,Indore,device_151,192.168.0.672,1,1
2462,721,1010.71,2022-12-09 02:00:00,transfer,Surat,device_721,192.168.0.721,1,1
2463,72,1731.11,2022-09-18 13:00:00,withdrawal,Bangalore,device_72,192.168.0.72,1,0
2464,789,1298.59,2022-08-30 22:00:00,transfer,Lucknow,device_789,192.168.0.789,1,0
2465,274,3480.98,2022-06-20 06:00:00,transfer,Jaipur,device_17,192.168.0.880,0,1
